id	position	totalWeight	itemTransported
9818	01061545	7098.798	Bed
14577	01071545	7096.747	Desk
7117	01081545	7095.953	Flower pot
4465	01091545	7094.209	Ice Cream
13980	01101545	7093.447	Pizza
8668	01111545	7092.202	Pizza
13188	01121545	7089.919	Bicycle
3668	01131545	7089.041	Bed
31	01141545	7088.54	Steak
3011	01001547	7087.074	Steak
11714	01011547	7083.617	Flower pot
2735	01021547	7079.654	Bicycle
1960	01031547	7078.736	Bed
7002	01041547	7078.449	TV
9182	01051547	7069.619	Pizza
7283	01061547	7067.807	Apple juice
5126	01071547	7067.318	TV
9537	01081547	7066.755	Lamp
9466	01091547	7066.403	Pizza
398	01101547	7066.156	Bicycle
11946	01111547	7065.295	Desk
1738	01121547	7062.147	Water
3836	01131547	7061.006	Laptop
826	01141547	7058.819	Painting
12465	01001549	7058.736	Cleaning agent
11522	01011549	7058.015	Headphones
7095	01021549	7057.262	Steak
2481	01031549	7054.084	Cleaning agent
7988	01041549	7050.106	Pizza
7860	01051549	7048.48	Bed
2683	01061549	7045.662	Shampoo
14779	01071549	7045.286	Shampoo
11911	01081549	7041.881	Shampoo
3539	01091549	7036.513	Milk
4031	01101549	7032.883	Flower pot
448	01111549	7030.836	Laptop
10466	01121549	7030.744	TV
6231	01131549	7029.007	Oil
10254	01141549	7028.402	Flower pot
11036	01001551	7026.75	Pizza
8152	01011551	7026.182	Fries
12438	01021551	7020.72	Bed
12223	01031551	7020.056	Steak
1742	01041551	7019.333	Ice Cream
8827	01051551	7017.165	Fries
657	01061551	7016.915	Fries
8645	01071551	7016.611	Fries
7749	01081551	7013.077	Headphones
14713	01091551	7011.298	Bicycle
6390	01101551	7010.853	Jeans
11885	01111551	7010.572	Lamp
12970	01121551	7008.342	Lamp
11362	01131551	7008.224	Steak
14561	01141551	7006.855	Cleaning agent
10075	01001553	7006.603	Bed
6381	01011553	7006.524	Jeans
12686	01021553	7005.367	Cleaning agent
7939	01031553	7003.856	Fries
6267	01041553	7002.302	Cleaning agent
660	01051553	7000.115	Milk
8484	01061553	6997.644	Flower pot
2339	01071553	6994.071	Apple juice
10297	01081553	6993.804	Steak
5229	01091553	6992.29	Pizza
14374	01101553	6991.936	Laptop
111	01111553	6987.501	Steak
14427	01121553	6987.377	Flower pot
11265	01131553	6986.783	Shampoo
3899	01141553	6984.963	Apple juice
5035	01001555	6984.213	Bed
14982	01011555	6983.435	Fries
8403	01021555	6980.455	Milk
5772	01031555	6979.3	Steak
1613	01041555	6979.135	Bed
14554	01051555	6977.514	Water
1057	01061555	6973.952	Bed
9039	01071555	6973.897	Ice Cream
7314	01081555	6972.683	Oil
6192	01091555	6971.285	Pizza
8973	01101555	6970.398	TV
13123	01111555	6969.195	Apple juice
2882	01121555	6968.835	Laptop
511	01131555	6968.251	Headphones
11508	01141555	6968.241	Ice Cream
1849	01001557	6966.642	Laptop
677	01011557	6963.77	Shampoo
13293	01021557	6963.49	Shampoo
2226	01031557	6961.685	Desk
1768	01041557	6956.423	Shampoo
6026	01051557	6956.32	Cleaning agent
8894	01061557	6955.467	Laptop
13699	01071557	6953.58	Pizza
3084	01081557	6953.342	Fries
9434	01091557	6953.253	Headphones
6760	01101557	6951.176	Painting
12899	01111557	6949.735	Lamp
3356	01121557	6948.393	Bed
6979	01131557	6948.014	Water
12156	01141557	6946.347	Pizza
7111	01001559	6943.961	Jeans
8332	01011559	6943.644	Shampoo
13453	01021559	6938.927	Ice Cream
14145	01031559	6936.549	Desk
11681	01041559	6933.377	Oil
10325	01051559	6925.677	Headphones
2812	01061559	6924.641	Milk
5650	01071559	6923.115	Jeans
10072	01081559	6922.331	Milk
9868	01091559	6921.61	Milk
7599	01101559	6917.616	Cleaning agent
6695	01111559	6913.259	Steak
2768	01121559	6911.205	Painting
795	01131559	6907.347	Desk
14131	01141559	6906.626	Bed
7975	01001561	6906.017	Oil
4707	01011561	6905.429	Jeans
12866	01021561	6903.323	Ice Cream
8736	01031561	6903.096	Lamp
10220	01041561	6902.687	Painting
1528	01051561	6902.239	Desk
13589	01061561	6900.077	Fries
13747	01071561	6900.051	Water
7664	01081561	6899.795	Oil
899	01091561	6899.181	Steak
8082	01101561	6898.557	Steak
2218	01111561	6895.391	Pizza
14116	01121561	6892.432	Fries
5902	01131561	6891.723	TV
10226	01141561	6887.801	Painting
8582	01001563	6884.96	Oil
6481	01011563	6884.621	Oil
13177	01021563	6879.696	Shampoo
2729	01031563	6878.169	Bicycle
8313	01041563	6876.82	Pizza
2321	01051563	6875.105	Oil
8413	01061563	6874.522	Lamp
12451	01071563	6874.359	Shampoo
1955	01081563	6872.634	Ice Cream
2468	01091563	6871.928	TV
5464	01101563	6869.72	Oil
4868	01111563	6867.645	Apple juice
14514	01121563	6864.469	Bed
9653	01131563	6864.317	Pizza
13376	01141563	6859.38	Shampoo
3410	01001565	6859.371	Jeans
6097	01011565	6858.571	Water
13908	01021565	6858.314	Bicycle
9525	01031565	6856.785	Bed
11874	01041565	6855.994	Flower pot
13961	01051565	6849.991	Fries
3646	01061565	6848.365	Bed
12748	01071565	6845.023	Apple juice
9705	01081565	6843.818	Apple juice
5534	01091565	6843.154	Milk
1928	01101565	6842.901	Pizza
3193	01111565	6840.128	Steak
527	01121565	6839.175	Pizza
9920	01131565	6834.646	Headphones
8062	01141565	6832.403	Bed
13241	01001567	6832.401	Cleaning agent
5747	01011567	6831.861	Steak
1452	01021567	6828.118	Milk
9180	01031567	6827.843	Bed
7834	01041567	6827.613	Water
11961	01051567	6826.322	Fries
10479	01061567	6820.09	Cleaning agent
13415	01071567	6818.554	Pizza
1610	01081567	6817.591	Ice Cream
12297	01091567	6816.643	TV
12845	01101567	6815.681	TV
6283	01111567	6810.516	Pizza
561	01121567	6810.287	Steak
2759	01131567	6805.866	Bicycle
5476	01141567	6805.145	Milk
275	01001569	6801.102	Water
13102	01011569	6798.778	Headphones
9427	01021569	6796.462	Painting
283	01031569	6795.194	Ice Cream
408	01041569	6793.676	TV
6417	01051569	6792.906	Bicycle
2664	01061569	6792.432	Bed
2408	01071569	6791.592	Pizza
7084	01081569	6789.318	Shampoo
5404	01091569	6789.28	Fries
4317	01101569	6781.183	Shampoo
6305	01111569	6780.487	Fries
13502	01121569	6779.284	Headphones
2429	01131569	6773.122	Apple juice
11184	01141569	6770.172	TV
3706	01001571	6769.596	Ice Cream
8185	01011571	6769.388	Jeans
10745	01021571	6768.603	Desk
4769	01031571	6761.87	Painting
5515	01041571	6752.803	Fries
13806	01051571	6752.642	Lamp
7699	01061571	6751.713	Oil
3225	01071571	6750.856	Apple juice
6733	01081571	6747.655	Ice Cream
9266	01091571	6747.249	Milk
7559	01101571	6747.186	TV
6202	01111571	6747.152	Milk
4777	01121571	6746.963	Painting
11575	01131571	6746.911	Apple juice
8587	01141571	6746.821	Fries
14490	01001573	6746.737	Headphones
14337	01011573	6744.25	Water
4161	01021573	6742.203	Desk
14857	01031573	6738.819	Jeans
12563	01041573	6738.679	Lamp
272	01051573	6737.088	Flower pot
4615	01061573	6734.114	Bicycle
12569	01071573	6732.663	Jeans
8103	01081573	6732.471	Headphones
4455	01091573	6732.012	Flower pot
1189	01101573	6731.944	Flower pot
11578	01111573	6727.222	Bicycle
6530	01121573	6725.793	Cleaning agent
6810	01131573	6724.907	Pizza
13331	01141573	6724.006	Flower pot
9210	01001575	6723.67	Shampoo
8631	01011575	6723.294	Lamp
12726	01021575	6722.032	Fries
8051	01031575	6721.943	Painting
4459	01041575	6721.01	Ice Cream
9294	01051575	6720.153	Desk
3499	01061575	6719.97	Oil
5596	01071575	6708.055	Laptop
3522	01081575	6703.729	Ice Cream
13386	01091575	6698.593	Water
10356	01101575	6698.136	Laptop
11796	01111575	6697.784	Painting
5176	01121575	6696.36	Flower pot
1516	01131575	6695.559	TV
10203	01141575	6695.237	Water
14709	01001577	6692.524	Cleaning agent
5435	01011577	6691.667	Steak
3503	01021577	6691.115	TV
10208	01031577	6686.582	Painting
7994	01041577	6681.972	Cleaning agent
4878	01051577	6681.404	Laptop
2327	01061577	6680.502	Ice Cream
13254	01071577	6675.354	Lamp
6843	01081577	6675.12	Flower pot
14658	01091577	6673.641	TV
9425	01101577	6670.567	Oil
9383	01111577	6669.506	Pizza
2478	01121577	6665.891	Lamp
2114	01131577	6665.409	Milk
7624	01141577	6663.556	Lamp
14421	01001579	6662.119	Ice Cream
14234	01011579	6655.522	Bed
7649	01021579	6653.606	Water
1085	01031579	6648.369	Laptop
4722	01041579	6648.346	Apple juice
6603	01051579	6647.798	Fries
801	01061579	6647.665	Apple juice
866	01071579	6646.874	Painting
5544	01081579	6646.179	Painting
11775	01091579	6644.968	Steak
6074	01101579	6644.005	Headphones
2752	01111579	6643.538	Oil
12744	01121579	6642.93	Headphones
10792	01131579	6642.738	Jeans
2234	01141579	6639.405	Lamp
4430	01001581	6638.813	Headphones
7444	01011581	6635.112	Jeans
4512	01021581	6632.955	Ice Cream
13407	01031581	6632.892	Fries
12585	01041581	6631.187	Cleaning agent
11880	01051581	6630.233	Desk
1072	01061581	6628.057	Ice Cream
7536	01071581	6627.503	Fries
6858	01081581	6627.002	Shampoo
13345	01091581	6621.928	Pizza
12187	01101581	6621.88	Flower pot
4470	01111581	6620.145	Cleaning agent
4242	01121581	6619.597	Cleaning agent
2139	01131581	6618.174	Apple juice
11294	01141581	6617.644	Steak
12618	01001583	6617.42	Headphones
1972	01011583	6616.449	Jeans
4312	01021583	6616.412	Shampoo
241	01031583	6616.034	Shampoo
10705	01041583	6615.623	Jeans
11303	01051583	6615.262	Steak
11941	01061583	6613.863	Shampoo
14656	01071583	6610.038	Fries
13947	01081583	6607.052	Bicycle
2368	01091583	6605.651	Water
11937	01101583	6605.418	Flower pot
10614	01111583	6603.986	Lamp
716	01121583	6603.239	Ice Cream
507	01131583	6601.578	Cleaning agent
481	01141583	6600.714	Jeans
3507	01001585	6598.589	Steak
4852	01011585	6597.825	Headphones
10942	01021585	6596.72	Bicycle
10510	01031585	6590.605	Apple juice
7980	01041585	6590.512	Ice Cream
13624	01051585	6589.975	Apple juice
11812	01061585	6589.775	Milk
13359	01071585	6588.368	Water
7932	01081585	6586.034	Apple juice
12888	01091585	6583.362	TV
5073	01101585	6580.831	Pizza
12533	01111585	6577.035	Bicycle
3492	01121585	6575.22	Cleaning agent
12706	01131585	6573.861	Apple juice
4704	01141585	6573.015	Steak
1698	01001587	6572.521	Bed
11438	01011587	6572.121	Apple juice
2011	01021587	6570.966	Water
11321	01031587	6568.472	Fries
454	01041587	6566.007	Shampoo
8751	01051587	6565.351	Lamp
12789	01061587	6565.343	Headphones
781	01071587	6565.221	Cleaning agent
14834	01081587	6563.342	Bed
1652	01091587	6561.053	Headphones
6273	01101587	6559.547	Fries
9750	01111587	6553.766	TV
7658	01121587	6553.02	Laptop
1601	01131587	6549.65	Steak
14902	01141587	6549.519	Cleaning agent
14217	01001589	6542.893	Jeans
13334	01011589	6541.027	Headphones
3324	01021589	6540.194	Pizza
3013	01031589	6540.192	Oil
8669	01041589	6538.63	Jeans
8661	01051589	6537.822	Jeans
7120	01061589	6531.581	Apple juice
11554	01071589	6531.345	Apple juice
10724	01081589	6530.984	Headphones
10243	01091589	6526.93	Oil
5478	01101589	6522.988	Laptop
11436	01111589	6519.717	TV
1746	01121589	6516.862	Desk
10086	01131589	6513.993	Bicycle
284	01141589	6513.125	Shampoo
2419	01001591	6509.647	Oil
4259	01011591	6505.526	Milk
9731	01021591	6503.732	Bed
6093	01031591	6502.083	Jeans
804	01041591	6501.563	Fries
2266	01051591	6500.76	Laptop
5971	01061591	6500.593	Fries
12784	01071591	6499.143	Ice Cream
8832	01081591	6498.405	Headphones
13875	01091591	6496.956	Oil
5555	01101591	6495.808	Cleaning agent
7188	01111591	6495.553	Apple juice
9886	01121591	6490.245	Apple juice
5446	01131591	6489.095	Pizza
707	01141591	6488.294	Desk
14665	01001593	6488.023	Shampoo
2947	01011593	6487.112	Jeans
14509	01021593	6487.033	Shampoo
3098	01031593	6486.572	TV
664	01041593	6484.84	Fries
11387	01051593	6480.961	Headphones
3892	01061593	6478.853	Painting
5026	01071593	6478.196	Bicycle
6008	01081593	6476.842	Milk
13274	01091593	6474.57	Pizza
14955	01101593	6474.362	Headphones
5230	01111593	6472.936	Water
13863	01121593	6471.785	Steak
9692	01131593	6470.374	Ice Cream
5106	01141593	6467.749	Apple juice
861	01001595	6467.365	Steak
2416	01011595	6467.148	Flower pot
4869	01021595	6455.31	Milk
2322	01031595	6453.793	Pizza
7335	01041595	6453.067	Painting
14727	01051595	6452.873	Oil
13994	01061595	6452.025	Pizza
1316	01071595	6451.689	Headphones
10590	01081595	6451.539	TV
13300	01091595	6449.503	Painting
14856	01101595	6449.5	Jeans
10295	01111595	6448.329	Bicycle
8456	01121595	6443.264	Flower pot
6734	01131595	6440.92	Jeans
7596	01141595	6436.72	Pizza
2061	01001597	6435.924	Shampoo
1343	01011597	6432.6	Apple juice
3598	01021597	6430.178	Bed
11787	01031597	6428.278	Bed
13834	01041597	6423.33	Laptop
14007	01051597	6422.716	Shampoo
13488	01061597	6422.265	Ice Cream
7772	01071597	6420.736	Headphones
3536	01081597	6416.171	Apple juice
2075	01091597	6410.246	Cleaning agent
12906	01101597	6409.788	Fries
5868	01111597	6407.814	Steak
3868	01121597	6407.359	Shampoo
11683	01131597	6405.939	Bicycle
1185	01141597	6404.114	Steak
13343	01001599	6402.761	Laptop
8777	01011599	6400.992	TV
14008	01021599	6398.882	Oil
6578	01031599	6387.963	Fries
2971	01041599	6386.902	Lamp
1727	01051599	6381.545	Flower pot
9566	01061599	6381.117	Ice Cream
14800	01071599	6381.05	Ice Cream
4320	01081599	6377.672	Painting
663	01091599	6376.856	Fries
13629	01101599	6375.086	Fries
2128	01111599	6374.905	Water
13855	01121599	6373.443	Shampoo
5406	01131599	6372.621	Ice Cream
12911	01141599	6372.329	Desk
10979	01001601	6368.749	Flower pot
487	01011601	6367.12	Jeans
12250	01021601	6364.952	Cleaning agent
11519	01031601	6358.494	Jeans
14607	01041601	6352.076	Laptop
6906	01051601	6352.018	Fries
13946	01061601	6350.297	Cleaning agent
3864	01071601	6350.029	Fries
3525	01081601	6349.238	Oil
13731	01091601	6346.728	Cleaning agent
7578	01101601	6346.48	Lamp
11122	01111601	6346.194	Water
3075	01121601	6345.771	Painting
3775	01131601	6344.561	Water
7966	01141601	6342.649	Fries
14786	01001603	6342.439	Headphones
5409	01011603	6341.185	Headphones
11637	01021603	6339.199	Water
9313	01031603	6336.774	Bicycle
728	01041603	6336.388	Cleaning agent
9946	01051603	6335.333	Painting
13739	01061603	6333.72	Bicycle
5634	01071603	6331.226	Cleaning agent
11267	01081603	6329.651	Lamp
8101	01091603	6328.266	Ice Cream
14	01101603	6327.954	Lamp
3597	01111603	6327.108	Apple juice
13912	01121603	6323.084	Oil
3449	01131603	6318.036	Steak
10896	01141603	6316.733	Milk
8200	01001605	6315.72	Cleaning agent
6045	01011605	6315.052	Ice Cream
6794	01021605	6313.109	TV
4342	01031605	6312.262	Bed
6795	01041605	6311.568	Painting
10861	01051605	6311.316	Water
7406	01061605	6310.723	Cleaning agent
11527	01071605	6309.136	Shampoo
9728	01081605	6304.362	Desk
4329	01091605	6304.191	Fries
2458	01101605	6304.07	Pizza
11511	01111605	6303.597	Laptop
8018	01121605	6301.748	Flower pot
9691	01131605	6301.554	Jeans
6624	01141605	6300.807	Jeans
14443	01001607	6295.007	Flower pot
14515	01011607	6294.393	Ice Cream
4369	01021607	6294.25	TV
9216	01031607	6294.096	Oil
14742	01041607	6292.262	Water
8017	01051607	6290.391	Shampoo
12229	01061607	6290.005	Apple juice
229	01071607	6289.868	Water
10652	01081607	6287.584	Headphones
1112	01091607	6286.151	Jeans
9033	01101607	6284.662	Pizza
5619	01111607	6283.932	Milk
737	01121607	6283.795	Ice Cream
5428	01131607	6283.463	Jeans
9614	01141607	6283.346	Milk
4728	01001609	6278.173	Desk
10364	01011609	6276.846	Bicycle
7535	01021609	6275.525	Painting
7613	01031609	6275.217	Bed
14522	01041609	6272.547	Oil
8635	01051609	6268.708	Painting
1605	01061609	6268.416	Fries
7782	01071609	6267.664	Apple juice
8775	01081609	6266.867	Oil
14499	01091609	6266.775	Flower pot
13852	01101609	6266.687	Painting
636	01111609	6264.325	Flower pot
12779	01121609	6261.209	Milk
226	01131609	6260.227	Fries
4239	01141609	6258.212	Bicycle
2641	01001611	6258.194	Oil
2229	01011611	6255.796	Headphones
845	01021611	6252.646	Apple juice
2004	01031611	6252.625	Steak
6338	01041611	6247.456	Water
10250	01051611	6246.71	Apple juice
12062	01061611	6244.184	Bicycle
1765	01071611	6243.741	Painting
8917	01081611	6243.672	Ice Cream
11722	01091611	6240.826	Laptop
1036	01101611	6238.17	Shampoo
157	01111611	6235.521	Bed
11178	01121611	6235.135	Fries
8015	01131611	6233.182	TV
4451	01141611	6230.796	Oil
3371	01001613	6228.725	Apple juice
7267	01011613	6228.663	Bicycle
6254	01021613	6224.654	TV
10560	01031613	6222.719	Pizza
3561	01041613	6222.078	Laptop
12992	01051613	6220.591	Steak
6121	01061613	6218.942	Painting
1245	01071613	6215.994	Milk
1014	01081613	6215.635	Cleaning agent
9128	01091613	6213.627	Fries
9155	01101613	6213.35	Apple juice
12003	01111613	6211.708	Water
932	01121613	6210.107	Fries
8658	01131613	6205.733	Jeans
7903	01141613	6205.068	Desk
3951	01001615	6204.729	TV
4067	01011615	6203.037	Ice Cream
14044	01021615	6201.755	Ice Cream
11772	01031615	6201.435	Bed
7499	01041615	6198.032	Bicycle
1131	01051615	6194.749	Cleaning agent
7178	01061615	6194.474	Painting
13096	01071615	6194.368	Bicycle
725	01081615	6191.981	Oil
14451	01091615	6191.273	Desk
10252	01101615	6191.047	Jeans
9089	01111615	6190.079	Jeans
3397	01121615	6186.738	Fries
7646	01131615	6184.955	Ice Cream
8438	01141615	6184.348	Oil
14524	01001617	6184.303	Shampoo
703	01011617	6184.274	Painting
13623	01021617	6181.43	Bed
1927	01031617	6180.194	Jeans
1156	01041617	6178.047	Lamp
12578	01051617	6177.393	Desk
13786	01061617	6176.779	Painting
4607	01071617	6176.119	Bicycle
131	01081617	6170.775	Flower pot
553	01091617	6166.703	Shampoo
2627	01101617	6166.613	Bicycle
9774	01111617	6166.335	Ice Cream
7150	01121617	6165.709	Flower pot
2561	01131617	6163.806	Oil
10412	01141617	6163.797	Oil
11818	01001619	6163.678	Desk
11245	01011619	6161.854	Headphones
8615	01021619	6161.422	Headphones
10639	01031619	6160.607	Ice Cream
7706	01041619	6160.02	Steak
2241	01051619	6159.827	Bed
2019	01061619	6159.376	Laptop
8235	01071619	6158.775	Desk
12177	01081619	6158.375	Oil
4457	01091619	6157.883	Laptop
12449	01101619	6156.143	Bed
1040	01111619	6152.49	Flower pot
4730	01121619	6148.195	Laptop
6291	01131619	6143.134	Painting
10886	01141619	6141.914	Shampoo
10113	01001621	6139.22	Painting
12196	01011621	6139.059	Milk
982	01021621	6138.728	Apple juice
8800	01031621	6138.532	Fries
12700	01041621	6137.265	Steak
13132	01051621	6136.86	Oil
7139	01061621	6136.194	Painting
13324	01071621	6129.989	Pizza
14473	01081621	6126.596	Fries
12670	01091621	6123.971	Desk
14424	01101621	6123.693	Painting
8713	01111621	6122.571	Lamp
243	01121621	6117.577	Bicycle
3407	01131621	6116.924	Pizza
8534	01141621	6115.993	Oil
1417	01001623	6115.051	Bicycle
11933	01011623	6112.033	Water
8873	01021623	6111.586	Desk
10350	01031623	6109.252	Cleaning agent
10800	01041623	6108.69	Fries
8553	01051623	6103.925	Laptop
7321	01061623	6103.488	Desk
7930	01071623	6103.066	Painting
1661	01081623	6102.503	Bed
6605	01091623	6100.094	Bicycle
575	01101623	6098.174	Cleaning agent
11663	01111623	6097.23	Flower pot
13677	01121623	6096.732	Bicycle
8207	01131623	6096.298	TV
11541	01141623	6094.947	Jeans
3981	01001625	6094.208	Painting
6152	01011625	6093.891	Desk
6736	01021625	6091.174	Water
8075	01031625	6090.583	Apple juice
2658	01041625	6088.412	Laptop
6514	01051625	6087.586	Apple juice
11581	01061625	6084.642	Apple juice
11483	01071625	6077.991	Lamp
11831	01081625	6075.155	Milk
6898	01091625	6073.464	Pizza
871	01101625	6072.827	Oil
2682	01111625	6071.85	Apple juice
7530	01121625	6071.524	Headphones
11579	01131625	6070.746	Painting
12932	01141625	6065.89	Fries
13165	01001627	6064.675	Water
1495	01011627	6064.157	Shampoo
6383	01021627	6064.063	Water
784	01031627	6063.529	Apple juice
14507	01041627	6062.726	Apple juice
14881	01051627	6061.976	Bicycle
10415	01061627	6058.184	Bicycle
3620	01071627	6058.085	Pizza
6572	01081627	6057.952	Headphones
957	01091627	6056.462	Milk
14033	01101627	6056.141	Bicycle
5715	01111627	6053.685	Shampoo
11288	01121627	6052.99	Cleaning agent
10743	01131627	6052.698	Bed
4233	01141627	6051.75	Laptop
1333	01001629	6050.749	Steak
5804	01011629	6050.659	Bed
12674	01021629	6048.466	Lamp
10685	01031629	6048.277	Ice Cream
903	01041629	6048.06	Fries
9782	01051629	6047.849	Bed
2290	01061629	6047.134	Milk
9880	01071629	6045.82	Steak
12570	01081629	6044.214	Oil
9557	01091629	6043.623	Lamp
6584	01101629	6040.744	Bed
11542	01111629	6040.676	Fries
1439	01121629	6038.32	Ice Cream
13874	01131629	6037.636	Milk
9941	01141629	6037.587	Shampoo
3188	01001631	6035.214	Pizza
222	01011631	6032.537	Shampoo
831	01021631	6032.152	TV
11304	01031631	6031.656	TV
13016	01041631	6031.546	Flower pot
11489	01051631	6030.53	Painting
2001	01061631	6028.837	Jeans
355	01071631	6027.268	Headphones
10750	01081631	6019.07	Cleaning agent
6455	01091631	6018.644	Painting
2152	01101631	6013.958	Laptop
12040	01111631	6011.315	Jeans
13822	01121631	6011.101	Lamp
11662	01131631	5997.789	Milk
4567	01141631	5996.953	Laptop
2134	01001633	5995.401	Ice Cream
14587	01011633	5995.283	Pizza
13527	01021633	5995.188	Headphones
11162	01031633	5990.821	Bicycle
10734	01041633	5989.073	Flower pot
14703	01051633	5988.15	Bed
13850	01061633	5986.486	Cleaning agent
3948	01071633	5985.368	TV
2308	01081633	5983.837	Pizza
8742	01091633	5983.005	Milk
194	01101633	5982.554	Pizza
6089	01111633	5980.561	Lamp
4054	01121633	5974.251	Pizza
1173	01131633	5971.409	Steak
1677	01141633	5966.574	Bed
10234	01001635	5965.934	Headphones
10084	01011635	5964.508	Steak
761	01021635	5955.126	Shampoo
10247	01031635	5955.109	Fries
514	01041635	5950.407	Cleaning agent
1308	01051635	5950.075	Laptop
9504	01061635	5948.113	Jeans
5280	01071635	5947.733	Bicycle
7761	01081635	5946.761	Jeans
8509	01091635	5945.857	Water
13709	01101635	5941.423	Apple juice
6223	01111635	5938.521	Milk
6929	01121635	5935.269	Apple juice
2975	01131635	5935.239	TV
14284	01141635	5933.974	Water
5839	01001637	5931.278	TV
1776	01011637	5931.108	Flower pot
4439	01021637	5930.5	Apple juice
11768	01031637	5929.967	Shampoo
490	01041637	5927.79	Laptop
8136	01051637	5927.069	Laptop
11309	01061637	5926.246	Desk
10827	01071637	5925.529	Water
3312	01081637	5925.399	Shampoo
3834	01091637	5923.35	Ice Cream
8150	01101637	5922.58	Cleaning agent
5175	01111637	5922.433	Painting
1932	01121637	5918.878	Pizza
1501	01131637	5915.119	Water
9307	01141637	5914.155	Lamp
4284	01001639	5912.728	Lamp
4400	01011639	5911.667	Jeans
6454	01021639	5911.36	Pizza
2017	01031639	5910.584	Shampoo
14715	01041639	5907.984	Lamp
10143	01051639	5906.349	Flower pot
4214	01061639	5903.362	Bed
12462	01071639	5902.882	Lamp
2770	01081639	5902.22	Oil
2259	01091639	5898.581	Painting
7106	01101639	5891.266	Apple juice
1944	01111639	5889.646	Painting
389	01121639	5888.731	Ice Cream
11741	01131639	5886.251	Painting
14734	01141639	5885.368	Water
9585	01001641	5885.189	Bicycle
2156	01011641	5882.514	Fries
13790	01021641	5881.726	Shampoo
5451	01031641	5881.631	Headphones
14963	01041641	5880.755	Lamp
13139	01051641	5880.229	Desk
13820	01061641	5879.058	Milk
1830	01071641	5877.254	Cleaning agent
9005	01081641	5875.513	Painting
7839	01091641	5874.652	Cleaning agent
11521	01101641	5874.52	Headphones
805	01111641	5871.283	Pizza
14660	01121641	5870.906	Fries
793	01131641	5870.546	Steak
1718	01141641	5867.503	Painting
14817	01001643	5867.115	Water
6159	01011643	5866.572	Oil
5532	01021643	5866.336	Bicycle
10580	01031643	5863.978	Bed
5387	01041643	5858.033	Lamp
7960	01051643	5856.703	Desk
10537	01061643	5856.463	TV
1520	01071643	5852.925	Painting
6620	01081643	5852.869	Laptop
1165	01091643	5852.699	Bed
12249	01101643	5851.443	Bed
12300	01111643	5848.244	Desk
4327	01121643	5845.529	Apple juice
473	01131643	5843.721	Painting
5149	01141643	5842.276	Laptop
14126	01001645	5841.442	Shampoo
318	01011645	5839.893	Pizza
12541	01021645	5839.738	Lamp
9842	01031645	5839.507	Pizza
759	01041645	5836.88	Oil
10471	01051645	5836.423	Flower pot
3580	01061645	5835.245	Bicycle
10722	01071645	5833.375	Cleaning agent
5850	01081645	5831.527	Headphones
2553	01091645	5829.408	Lamp
431	01101645	5829.289	Fries
3109	01111645	5825.901	Painting
4855	01121645	5825.315	Cleaning agent
5218	01131645	5822.38	Lamp
13853	01141645	5821.147	Flower pot
14931	01001647	5819.361	Lamp
2012	01011647	5815.429	Oil
6917	01021647	5815.171	Painting
6846	01031647	5814.866	Lamp
6751	01041647	5812.173	Lamp
14209	01051647	5812.045	Jeans
13578	01061647	5809.534	Jeans
1497	01071647	5809.455	Bed
3435	01081647	5806.952	Lamp
14967	01091647	5802.735	Steak
6693	01101647	5801.027	Shampoo
10788	01111647	5800.318	Milk
4421	01121647	5800.24	TV
6579	01131647	5799.437	Fries
12661	01141647	5798.84	Flower pot
10650	01001649	5796.287	Oil
6890	01011649	5791.613	Apple juice
13735	01021649	5790.86	Flower pot
6645	01031649	5785.217	Oil
9429	01041649	5782.6	Jeans
6711	01051649	5779.433	Jeans
11806	01061649	5778.943	Water
11657	01071649	5777.497	TV
4254	01081649	5776.242	Headphones
14503	01091649	5775.215	Cleaning agent
3315	01101649	5774.758	Steak
6686	01111649	5773.709	Pizza
6518	01121649	5771.166	Shampoo
14941	01131649	5758.987	Fries
8858	01141649	5756.824	Shampoo
6434	01001651	5755.494	Painting
13518	01011651	5754.232	Desk
13525	01021651	5750.34	Oil
6814	01031651	5749.884	Desk
9538	01041651	5749.267	Headphones
1877	01051651	5747.46	Flower pot
1918	01061651	5743.823	Steak
5170	01071651	5739.381	TV
12602	01081651	5736.871	Desk
14843	01091651	5736.076	Desk
5874	01101651	5735.145	Ice Cream
9627	01111651	5730.944	Milk
6469	01121651	5730.779	Laptop
1266	01131651	5728.597	Bed
4795	01141651	5727.848	Desk
993	01001653	5727.655	Ice Cream
14168	01011653	5726.977	Laptop
13084	01021653	5726.782	Shampoo
11368	01031653	5721.713	Apple juice
9146	01041653	5721.672	Fries
7197	01051653	5718.272	Painting
2584	01061653	5716.818	Water
12917	01071653	5709.751	Lamp
7396	01081653	5709.017	Cleaning agent
1708	01091653	5708.448	Oil
2624	01101653	5704.247	Desk
3780	01111653	5704.044	Steak
9162	01121653	5703.147	Fries
5571	01131653	5694.679	Pizza
5753	01141653	5691.484	Bed
9825	01001655	5690.875	Cleaning agent
669	01011655	5678.696	Oil
12745	01021655	5678.326	Fries
7157	01031655	5676.135	TV
2102	01041655	5672.364	Pizza
14527	01051655	5667.416	Laptop
3841	01061655	5666.848	Apple juice
930	01071655	5661.491	Apple juice
12293	01081655	5658.863	Fries
8847	01091655	5657.291	Fries
8437	01101655	5656.014	TV
